"Format","AIM CSV File"
"Venue","Izumiootsu"
"Vehicle","_OF-25"
"User","iida"
"Data Source","AIM Data Logger"
"Comment","飯田コース３周"
"Date","08/02/25"
"Time","15:30:21"
"Sample Rate","50"
"Duration","75.155"
"Segment","Lap 2 - 1:15.155"

"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"sec","km","V","V","V","V",
"","","1","2","3","4",

8.180,0.109,1.789551,1.909424,2.556152,2.514892
8.200,0.109,1.785889,1.909179,2.563476,2.504883
8.220,0.109,1.781982,1.921875,2.579101,2.482422
8.240,0.109,1.781006,1.925049,2.583008,2.476806
8.260,0.110,1.787842,1.941650,2.598633,2.457275
8.280,0.110,1.789551,1.945801,2.602539,2.452392
8.300,0.110,1.770996,1.939941,2.585937,2.448486
8.320,0.111,1.766357,1.938476,2.581787,2.447510
8.340,0.111,1.759521,1.947265,2.572021,2.450439
8.360,0.111,1.757812,1.949463,2.569580,2.451172
8.380,0.112,1.750976,1.963135,2.573486,2.461914
8.400,0.112,1.749267,1.966552,2.574463,2.464599
8.420,0.112,1.715088,1.972412,2.578369,2.463623
8.440,0.112,1.706543,1.973877,2.579345,2.463379
8.460,0.113,1.694824,1.992431,2.592041,2.450683
8.480,0.113,1.691894,1.997070,2.595215,2.447510
8.500,0.113,1.685058,2.031250,2.604004,2.446533
8.520,0.114,1.683349,2.039795,2.606201,2.446289
8.540,0.114,1.685303,2.053467,2.607177,2.439453
8.560,0.114,1.685791,2.056885,2.607422,2.437744
8.580,0.114,1.698486,2.056885,2.583008,2.431885
8.600,0.115,1.701660,2.056885,2.576904,2.430420
8.620,0.115,1.702637,2.060791,2.575927,2.436279
8.640,0.115,1.702881,2.061767,2.575683,2.437744
8.660,0.116,1.697998,2.056885,2.633301,2.386963
8.680,0.116,1.696777,2.055664,2.647705,2.374267
8.700,0.116,1.697754,2.055664,2.657470,2.351806
8.720,0.116,1.697998,2.055664,2.659912,2.346191
8.740,0.117,1.682373,2.011719,2.626709,2.380371
8.760,0.117,1.678467,2.000732,2.618408,2.388916
8.780,0.117,1.676514,1.975342,2.615478,2.391845
8.800,0.117,1.676025,1.968994,2.614746,2.392578
8.820,0.118,1.688721,1.945556,2.691894,2.342773
8.840,0.118,1.691894,1.939697,2.711181,2.330322
8.860,0.118,1.661621,1.894775,2.775635,2.264892
8.880,0.119,1.654053,1.883545,2.791748,2.248535
8.900,0.119,1.671631,1.923584,2.764404,2.280761
8.920,0.119,1.676025,1.933594,2.757568,2.288818
8.940,0.119,1.714111,1.988281,2.702881,2.349365
8.960,0.120,1.723633,2.001953,2.689209,2.364502
